FoodID,Food Code,FoodGroupID,FoodSourceID,FoodDescription,FoodDescriptionF,CountryCode,FoodDateOfEntry,FoodDateOfPublication,ScientificName
2435,2435,11,3,"Potato, french-fried, frozen, all types, salt added in processing, home-prepared, heated in oven","Pomme de terre, frite, congelée, tous les types, sel ajouté lors de la transformation, réchauffée au four",11403,1995-01-01,,
5706,5706,11,0,"Potato, Russet, flesh and skin, baked","Pomme de terre, Russet, chair et pelure, cuite au four",11356,2004-03-09,2002-08-01,
5573,5573,11,35,"Potatoes, canned, drained solids, unsalted","Pomme de terre, conserve, solides égouttés, sans sel",43311,2004-03-09,2003-08-01,
3986,3986,18,0,"Roll, hamburger / hot dog, multigrain","Pain mollet, hambourgeois / à hot-dog, multigrains",18351,1995-01-01,,
5520,5520,4,35,"Salad dressing, blue or roquefort cheese, low calorie","Vinaigrette, fromage bleu ou roquefort, hypocalorique",43020,2004-03-09,2003-08-01,
5584,5584,4,35,"Salad dressing, mayonnaise type, low sodium, reduced fat","Vinaigrette, type mayonnaise, faible en sodium, teneur réduite en gras",43355,2004-03-09,2003-08-01,
5332,5332,4,0,"Salad dressing, mayonnaise, reduced fat","Vinaigrette, mayonnaise, teneur réduite en gras",04641,2004-03-09,2003-08-01,
5467,5467,4,35,"Salad dressing, mayonnaise, reduced fat , cholesterol-free","Vinaigrette, mayonnaise, teneur réduite en gras, sans cholestérol",42138,2004-03-09,2003-08-01,
5368,5368,6,0,"Sauce, pasta, spaghetti or marinara, ready-to-serve, low sodium","Sauce, pâtes, spaghetti ou marinara, prête-à-servir, faible en sodium",06976,2004-03-09,2003-08-01,
5384,5384,7,38,"Sausage, breakfast links or rounds, beef, cooked","Saucisse à déjeuner, en chapelet ou en galette, boeuf, cuite",07956,2004-03-09,2003-08-01,
5381,5381,7,38,"Sausage, breakfast links or rounds, pork, pre-cooked","Saucisse à déjeuner, en chapelet ou en galette, porc, pré-cuite",07953,2004-03-09,2003-08-01,
5499,5499,7,38,"Sausage, smoked, pork, pre-cooked, reduced fat","Saucisse, fumée, porc, pré-cuite, teneur réduite en gras",42241,2004-03-09,2003-08-01,
5675,5675,7,38,"Sausage, smoked, with cheddar cheese, pre-cooked","Saucisse, fumée, avec fromage cheddar, pré-cuite",07917,2004-03-09,2002-08-01,
501509,6312,2,0,"Seasoning mix, taco, dry mix","Assaisonnement, taco, mélange sec",02075,2008-05-26,2007-09-01,
4381,4381,25,0,"Snacks, corn cakes, very low sodium","Grignotises, galettes de maïs, ultra faible en sodium",19800,1994-01-01,,
4115,4115,25,0,"Snacks, popcorn, cheese flavour","Grignotises, maïs soufflé, saveur de fromage",19040,1994-01-01,,
4383,4383,25,0,"Snacks, popcorn, oil-popped, white popcorn, with salt","Grignotises, maïs soufflé à l'huile, maïs blanc, sel ajouté",19807,1994-01-01,,
4123,4123,25,0,"Snacks, pretzels, hard, whole-wheat, including both salted and unsalted","Grignotises, bretzels, durs, blé entier, incluant salés et non salés",19050,1994-01-01,,
501900,6677,25,0,"Snacks, SUNCHIPS, French Onion flavour","Grignotises, SUNCHIPS, saveur d'oignon",25022,2009-05-14,2009-05-14,
501901,6678,25,0,"Snacks, SUNCHIPS, Harvest Cheddar flavour","Grignotises, SUNCHIPS, saveur de fromage",25023,2009-05-14,2009-05-14,
6257,6257,25,0,"Snacks, sweet potato chips, unsalted","Grignotises, croustilles de patates douces, non salées",25012,2006-11-29,2006-11-01,
4133,4133,25,0,"Snacks, trail mix, regular,  with chocolate chips, salted nuts and seeds","Grignotises, mélange montagnard, régulier avec grains de chocolat, noix et graines salées",19062,1994-01-01,,
5258,5258,6,38,"Soup, cream, chicken, canned, condensed, 2% M.F. milk added","Soupe, crème, poulet, conserve, condensée, lait 2% M.G. ajouté",,2001-11-22,,
5260,5260,6,1,"Soup, cream, mushroom, canned, condensed, 2% M.F. milk added","Soupe, crème, champignons, conserve, condensée, lait 2% M.G. ajouté",,2001-11-23,,
5361,5361,6,38,"Soup, cream, mushroom, ready-to-serve, reduced sodium","Soupe, crème, champignons, prête-à-servir, réduite en sodium",06968,2004-03-09,2003-08-01,
5261,5261,6,1,"Soup, cream, onion, canned, condensed, 2% M.F. milk added","Soupe, crème, oignon, conserve, condensée, lait 2% M.G. ajouté",,2001-11-23,,
501963,6736,6,36,"Soup, French onion, homemade (with bread and cheese)","Soupe, oignon, faite maison (avec pain et fromage)",,2009-06-19,,
5338,5338,6,38,"Soup, minestrone, ready-to-serve, reduced sodium","Soupe, minestrone, prête-à-servir, réduite en sodium",06177,2004-03-09,2003-08-01,
5254,5254,6,24,"Soup, NISSIN, CUP NOODLES, ramen noodles, chicken flavour, dry, water added","Soupe, NISSIN, CUP NOODLES, nouilles ramen, saveur de poulet, sèches, eau ajoutée",,2001-07-20,,
5253,5253,6,24,"Soup, NISSIN, OODLES OF NOODLES TOP RAMEN ramen noodles, oriental flavour, dry, water added","Soupe, NISSIN, OODLES OF NOODLES TOP RAMEN nouilles ramen, saveur orientale, sèches, eau ajoutée",,2001-07-20,,
5362,5362,6,0,"Soup, potato, instant, dehydrated, unprepared","Soupe, pommes de terre, instantanée, déshydratée, non préparée",06969,2004-03-09,2003-08-01,
501520,6323,6,38,"Soup, red pepper and black bean, ready-to-serve, reduced sodium","Soupe, poivrons rouges et haricots noirs, prête-à-servir, réduit en sodium",06507,2008-05-26,2007-09-01,
5336,5336,6,0,"Soup, stock, beef, homemade","Soupe, consommé ou bouillon, boeuf, faite maison",06170,2004-03-09,2003-08-01,
5337,5337,6,0,"Soup, stock, chicken, homemade","Soupe, bouillon, poulet, faite maison",06172,2004-03-09,2003-08-01,
5867,5867,22,0,"Spaghetti, with meatballs in tomato sauce, canned","Spaghetti avec boulettes de viande dans une sauce aux tomates, conserve",22912,2005-03-04,2005-03-01,
501843,6620,18,36,"Sugar pie, 1 crust, homemade","Tarte au sucre, 1 croûte, faite maison",,2009-05-08,,
502040,6818,19,0,"Sweetener, granulated brown sugar","Édulcorant, sucre granulé brun",19909,2009-10-27,,
5626,5626,19,35,"Sweets, jellies, reduced sugar or no sugar, home preserved","Confiseries, gelées, réduites en sucre ou sans sucre, faites maison",44110,2004-03-09,2003-08-01,
3404,3404,16,3,"Tofu, regular, firm or extra firm, raw (prepared with calcium sulphate and magnesium chloride)","Tofu, régulier, ferme ou extra ferme, nature (préparé avec sulfate de calcium et chlorure de magnésium)",16126,1988-01-01,,
501801,6579,11,0,"Tomato products, canned paste, with salt","Produits à base de tomates, conserve, pâte, sel ajouté",11887,2009-03-17,,
2258,2258,11,0,"Tomato products, canned, paste, no added salt","Produits à base de tomates, pâte, conserve, sans sel ajouté",11546,1985-01-01,,
2259,2259,11,0,"Tomato products, canned, puree, no salt added","Produits à base de tomates, conserve, purée, sans sel ajouté",11547,1985-01-01,,
501802,6580,11,0,"Tomato products, canned, puree, with salt","Produits à base de tomates, conserve, purée, sel ajouté",11888,2009-03-17,,
2465,2465,11,3,"Tomato products, canned, sauce","Produits à base de tomates, conserve, sauce",11549,1985-01-01,,
2467,2467,11,3,"Tomato products, canned, sauce with herbs and cheese","Produits à base de tomates, conserve, sauce avec fines herbes et fromage",11555,1985-01-01,,
2466,2466,11,3,"Tomato products, canned, sauce with mushrooms","Produits à base de tomates, conserve, sauce avec champignons",11551,1985-01-01,,
2468,2468,11,3,"Tomato products, canned, sauce with onions, green peppers and celery","Produits à base de tomates, conserve,  sauce avec oignons, poivrons verts et céleri",11557,1985-01-01,,
2469,2469,11,3,"Tomato products, canned, sauce with tomato tidbits","Produits à base de tomates, conserve, sauce avec morceaux de tomates",11559,1985-01-01,,
2309,2309,11,0,"Tomato products, canned, sauce, spanish style","Produits à base de tomates, conserve, sauce, style espagnol",11649,1985-01-01,,
2261,2261,11,0,"Tomato products, canned, sauce, with onions","Produits à base de tomates, conserve, sauce, avec oignons",11553,1985-01-01,,
5557,5557,11,35,"Tomato sauce, unsalted","Tomate, sauce, sans sel",43217,2004-03-09,2003-08-01,
4849,4849,11,0,"Tomato, yellow, raw","Tomate, jaune, crue",11696,2000-12-20,1997-06-01,Solanum lycopersicum
5595,5595,11,35,"Turnip greens, canned, unsalted","Navet, feuilles, conserve, sans sel",43387,2004-03-09,2003-08-01,
5574,5574,11,35,"Vegetables, mixed, canned, unsalted","Légumes, macédoine, conserve, sans sel",43312,2004-03-09,2003-08-01,
5543,5543,16,0,"Vegetarian fillets, meatless","Filet, végétarien, simili viande",43134,2004-03-09,2003-08-01,
5546,5546,16,0,"Vegetarian meat loaf or patty, meatless","Végétarien, pain de viande ou galette, simili viande",43137,2004-03-09,2003-08-01,
2918,2918,14,0,"Water, mineral, carbonated, bottled","Eau minérale, gazéifiée, bouteille",14075,1988-01-01,,
5486,5486,7,38,"Wiener (frankfurter), reduced fat","Saucisse fumée, boeuf et porc, teneur réduite en gras",42188,2004-03-09,2003-08-01,
5613,5613,7,38,"Wiener (frankfurter), reduced fat and sodium","Saucisse fumée, teneur réduite en gras et sodium",43507,2004-03-09,2003-08-01,
5705,5705,7,38,"Wiener (frankfurter), regular, mixed meats","Saucisse fumée, viandes mélangées",07950,2004-03-09,2002-08-01,
4001,4001,18,0,Wonton wrapper (egg roll wrapper),"Wonton, enveloppe (enveloppe à rouleaux impériaux)",18368,1995-01-01,,
2284,2284,11,0,"Yam, boiled, drained or baked","Igname, bouillie, égouttée ou au four",11602,1985-01-01,,
501811,6588,11,0,"Yam, boiled, drained or baked, salt added","Igname, bouillie, égouttée ou au four, sel ajouté",11897,2009-03-17,,
